"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"29/07/2024 15:00 - 29/07/2024 16:00","Norway (NO)","12392.87","12316.49"
"29/07/2024 16:00 - 29/07/2024 17:00","Norway (NO)","12476.90","12452.53"
"29/07/2024 17:00 - 29/07/2024 18:00","Norway (NO)","12440.54","12374.50"
"29/07/2024 18:00 - 29/07/2024 19:00","Norway (NO)","12468.88","12267.11"
"29/07/2024 19:00 - 29/07/2024 20:00","Norway (NO)","12488.22","12464.35"
"29/07/2024 20:00 - 29/07/2024 21:00","Norway (NO)","12475.52","12323.09"
"29/07/2024 21:00 - 29/07/2024 22:00","Norway (NO)","12266.26","12258.90"
"29/07/2024 22:00 - 29/07/2024 23:00","Norway (NO)","12210.85","12077.92"
"29/07/2024 23:00 - 30/07/2024 00:00","Norway (NO)","11876.68","11902.62"
"30/07/2024 00:00 - 30/07/2024 01:00","Norway (NO)","11443.85","11367.62"
"30/07/2024 01:00 - 30/07/2024 02:00","Norway (NO)","11090.04","11282.85"
"30/07/2024 02:00 - 30/07/2024 03:00","Norway (NO)","10904.19","11022.52"
"30/07/2024 03:00 - 30/07/2024 04:00","Norway (NO)","10845.65","10731.20"
"30/07/2024 04:00 - 30/07/2024 05:00","Norway (NO)","10927.06","10751.72"
"30/07/2024 05:00 - 30/07/2024 06:00","Norway (NO)","10984.90","10939.41"
"30/07/2024 06:00 - 30/07/2024 07:00","Norway (NO)","11370.35","11431.93"
"30/07/2024 07:00 - 30/07/2024 08:00","Norway (NO)","11958.92","11910.65"
"30/07/2024 08:00 - 30/07/2024 09:00","Norway (NO)","12268.26","12267.78"
"30/07/2024 09:00 - 30/07/2024 10:00","Norway (NO)","12452.25","12333.10"
"30/07/2024 10:00 - 30/07/2024 11:00","Norway (NO)","12466.42","12449.48"
"30/07/2024 11:00 - 30/07/2024 12:00","Norway (NO)","12515.06","12431.67"
"30/07/2024 12:00 - 30/07/2024 13:00","Norway (NO)","12560.94","12463.95"
"30/07/2024 13:00 - 30/07/2024 14:00","Norway (NO)","12671.09","12483.34"
"30/07/2024 14:00 - 30/07/2024 15:00","Norway (NO)","12772.05","12550.69"
"30/07/2024 15:00 - 30/07/2024 16:00","Norway (NO)","12823.32","12674.68"
"30/07/2024 16:00 - 30/07/2024 17:00","Norway (NO)","12849.10","12811.00"
"30/07/2024 17:00 - 30/07/2024 18:00","Norway (NO)","12796.41","12689.60"
"30/07/2024 18:00 - 30/07/2024 19:00","Norway (NO)","12713.59","12750.53"
"30/07/2024 19:00 - 30/07/2024 20:00","Norway (NO)","12490.39","12666.27"
"30/07/2024 20:00 - 30/07/2024 21:00","Norway (NO)","12580.03","12415.02"
"30/07/2024 21:00 - 30/07/2024 22:00","Norway (NO)","12331.86","12420.06"
"30/07/2024 22:00 - 30/07/2024 23:00","Norway (NO)","12067.70","12218.50"
"30/07/2024 23:00 - 31/07/2024 00:00","Norway (NO)","11936.43","11877.38"
"31/07/2024 00:00 - 31/07/2024 01:00","Norway (NO)","11136.34","11536.29"
"31/07/2024 01:00 - 31/07/2024 02:00","Norway (NO)","10663.11","11131.48"
"31/07/2024 02:00 - 31/07/2024 03:00","Norway (NO)","10873.08","10928.44"
"31/07/2024 03:00 - 31/07/2024 04:00","Norway (NO)","10837.82","10820.89"
"31/07/2024 04:00 - 31/07/2024 05:00","Norway (NO)","10858.24","10777.72"
"31/07/2024 05:00 - 31/07/2024 06:00","Norway (NO)","10859.03","10860.27"
"31/07/2024 06:00 - 31/07/2024 07:00","Norway (NO)","11363.58","11373.73"
"31/07/2024 07:00 - 31/07/2024 08:00","Norway (NO)","11975.13","11992.09"
"31/07/2024 08:00 - 31/07/2024 09:00","Norway (NO)","12061.28","12245.40"
"31/07/2024 09:00 - 31/07/2024 10:00","Norway (NO)","12160.36","12246.91"
"31/07/2024 10:00 - 31/07/2024 11:00","Norway (NO)","12271.90","12231.23"
"31/07/2024 11:00 - 31/07/2024 12:00","Norway (NO)","12179.04","12282.77"
"31/07/2024 12:00 - 31/07/2024 13:00","Norway (NO)","12060.16","12162.91"
"31/07/2024 13:00 - 31/07/2024 14:00","Norway (NO)","11908.32","12093.45"
"31/07/2024 14:00 - 31/07/2024 15:00","Norway (NO)","12060.33","12000.78"
"31/07/2024 15:00 - 31/07/2024 16:00","Norway (NO)","12307.71","12128.07"
"31/07/2024 16:00 - 31/07/2024 17:00","Norway (NO)","12287.46","12322.89"
"31/07/2024 17:00 - 31/07/2024 18:00","Norway (NO)","12219.29","12261.41"
"31/07/2024 18:00 - 31/07/2024 19:00","Norway (NO)","12250.06","12187.46"
"31/07/2024 19:00 - 31/07/2024 20:00","Norway (NO)","12221.74","12178.18"
"31/07/2024 20:00 - 31/07/2024 21:00","Norway (NO)","12187.96","12224.40"
"31/07/2024 21:00 - 31/07/2024 22:00","Norway (NO)","12182.84","12052.93"
"31/07/2024 22:00 - 31/07/2024 23:00","Norway (NO)","12220.27","12092.84"
"31/07/2024 23:00 - 01/08/2024 00:00","Norway (NO)","11915.26","11905.53"
"01/08/2024 00:00 - 01/08/2024 01:00","Norway (NO)","11488.94","11356.12"
"01/08/2024 01:00 - 01/08/2024 02:00","Norway (NO)","11168.69","11376.25"
"01/08/2024 02:00 - 01/08/2024 03:00","Norway (NO)","11164.94","11107.81"
"01/08/2024 03:00 - 01/08/2024 04:00","Norway (NO)","10956.08","10981.15"
"01/08/2024 04:00 - 01/08/2024 05:00","Norway (NO)","10813.04","10853.90"
"01/08/2024 05:00 - 01/08/2024 06:00","Norway (NO)","10925.92","10858.49"
"01/08/2024 06:00 - 01/08/2024 07:00","Norway (NO)","11552.07","11429.42"
"01/08/2024 07:00 - 01/08/2024 08:00","Norway (NO)","11967.56","12166.90"
"01/08/2024 08:00 - 01/08/2024 09:00","Norway (NO)","12536.26","12137.17"
"01/08/2024 09:00 - 01/08/2024 10:00","Norway (NO)","12753.62","12519.68"
"01/08/2024 10:00 - 01/08/2024 11:00","Norway (NO)","12703.42","12842.96"
"01/08/2024 11:00 - 01/08/2024 12:00","Norway (NO)","12581.58","12581.67"
"01/08/2024 12:00 - 01/08/2024 13:00","Norway (NO)","12528.34","12393.18"
"01/08/2024 13:00 - 01/08/2024 14:00","Norway (NO)","12630.91","12468.75"
"01/08/2024 14:00 - 01/08/2024 15:00","Norway (NO)","12524.44","12639.25"
"01/08/2024 15:00 - 01/08/2024 16:00","Norway (NO)","12435.32","12473.85"
"01/08/2024 16:00 - 01/08/2024 17:00","Norway (NO)","12380.87","12421.19"
"01/08/2024 17:00 - 01/08/2024 18:00","Norway (NO)","12447.36","12247.54"
"01/08/2024 18:00 - 01/08/2024 19:00","Norway (NO)","12583.47","12326.54"
"01/08/2024 19:00 - 01/08/2024 20:00","Norway (NO)","12640.22","12529.46"
"01/08/2024 20:00 - 01/08/2024 21:00","Norway (NO)","12694.56","12529.26"
"01/08/2024 21:00 - 01/08/2024 22:00","Norway (NO)","12489.80","12480.76"
"01/08/2024 22:00 - 01/08/2024 23:00","Norway (NO)","12398.21","12269.47"
"01/08/2024 23:00 - 02/08/2024 00:00","Norway (NO)","12111.78","12140.82"
"02/08/2024 00:00 - 02/08/2024 01:00","Norway (NO)","11658.30","11637.60"
"02/08/2024 01:00 - 02/08/2024 02:00","Norway (NO)","11308.68","11507.42"
"02/08/2024 02:00 - 02/08/2024 03:00","Norway (NO)","11164.46","11237.86"
"02/08/2024 03:00 - 02/08/2024 04:00","Norway (NO)","10945.71","10994.66"
"02/08/2024 04:00 - 02/08/2024 05:00","Norway (NO)","10861.30","10854.61"
"02/08/2024 05:00 - 02/08/2024 06:00","Norway (NO)","10875.13","10893.75"
"02/08/2024 06:00 - 02/08/2024 07:00","Norway (NO)","11335.68","11349.37"
"02/08/2024 07:00 - 02/08/2024 08:00","Norway (NO)","12097.69","11874.19"
"02/08/2024 08:00 - 02/08/2024 09:00","Norway (NO)","12421.77","12340.94"
"02/08/2024 09:00 - 02/08/2024 10:00","Norway (NO)","12548.86","12505.14"
"02/08/2024 10:00 - 02/08/2024 11:00","Norway (NO)","12588.50","12598.46"
"02/08/2024 11:00 - 02/08/2024 12:00","Norway (NO)","12568.33","12522.20"
"02/08/2024 12:00 - 02/08/2024 13:00","Norway (NO)","12573.86","12491.15"
"02/08/2024 13:00 - 02/08/2024 14:00","Norway (NO)","12378.90","12452.75"
"02/08/2024 14:00 - 02/08/2024 15:00","Norway (NO)","12391.55","12235.12"
"02/08/2024 15:00 - 02/08/2024 16:00","Norway (NO)","12306.82","12288.61"
"02/08/2024 16:00 - 02/08/2024 17:00","Norway (NO)","12194.30","12191.15"
"02/08/2024 17:00 - 02/08/2024 18:00","Norway (NO)","12271.45","12053.21"
"02/08/2024 18:00 - 02/08/2024 19:00","Norway (NO)","12194.60","12167.51"
"02/08/2024 19:00 - 02/08/2024 20:00","Norway (NO)","12181.89","12188.07"
"02/08/2024 20:00 - 02/08/2024 21:00","Norway (NO)","12215.94","12086.03"
"02/08/2024 21:00 - 02/08/2024 22:00","Norway (NO)","12150.50","12028.58"
"02/08/2024 22:00 - 02/08/2024 23:00","Norway (NO)","12044.83","11939.54"
"02/08/2024 23:00 - 03/08/2024 00:00","Norway (NO)","11735.70","11857.76"
"03/08/2024 00:00 - 03/08/2024 01:00","Norway (NO)","11337.46","11361.99"
"03/08/2024 01:00 - 03/08/2024 02:00","Norway (NO)","11015.09","11178.11"
"03/08/2024 02:00 - 03/08/2024 03:00","Norway (NO)","10881.62","10908.37"
"03/08/2024 03:00 - 03/08/2024 04:00","Norway (NO)","10805.97","10671.69"
"03/08/2024 04:00 - 03/08/2024 05:00","Norway (NO)","10765.74","10619.25"
"03/08/2024 05:00 - 03/08/2024 06:00","Norway (NO)","10620.70","10655.43"
"03/08/2024 06:00 - 03/08/2024 07:00","Norway (NO)","10610.63","10596.23"
"03/08/2024 07:00 - 03/08/2024 08:00","Norway (NO)","10771.86","10726.19"
"03/08/2024 08:00 - 03/08/2024 09:00","Norway (NO)","11132.27","11093.90"
"03/08/2024 09:00 - 03/08/2024 10:00","Norway (NO)","11321.62","11495.18"
"03/08/2024 10:00 - 03/08/2024 11:00","Norway (NO)","11681.94","11493.18"
"03/08/2024 11:00 - 03/08/2024 12:00","Norway (NO)","11763.27","11673.08"
"03/08/2024 12:00 - 03/08/2024 13:00","Norway (NO)","11761.28","11746.28"
"03/08/2024 13:00 - 03/08/2024 14:00","Norway (NO)","11782.26","11615.82"
"03/08/2024 14:00 - 03/08/2024 15:00","Norway (NO)","11845.34","11676.00"
"03/08/2024 15:00 - 03/08/2024 16:00","Norway (NO)","11783.02","11795.47"
"03/08/2024 16:00 - 03/08/2024 17:00","Norway (NO)","11945.68","11733.71"
"03/08/2024 17:00 - 03/08/2024 18:00","Norway (NO)","12153.60","12049.12"
"03/08/2024 18:00 - 03/08/2024 19:00","Norway (NO)","12172.74","12050.74"
"03/08/2024 19:00 - 03/08/2024 20:00","Norway (NO)","12065.42","12018.81"
"03/08/2024 20:00 - 03/08/2024 21:00","Norway (NO)","11844.66","11905.12"
"03/08/2024 21:00 - 03/08/2024 22:00","Norway (NO)","11825.51","11626.93"
"03/08/2024 22:00 - 03/08/2024 23:00","Norway (NO)","11692.33","11579.09"
"03/08/2024 23:00 - 04/08/2024 00:00","Norway (NO)","11409.51","11392.11"
"04/08/2024 00:00 - 04/08/2024 01:00","Norway (NO)","11133.55","11006.47"
"04/08/2024 01:00 - 04/08/2024 02:00","Norway (NO)","10904.79","10887.40"
"04/08/2024 02:00 - 04/08/2024 03:00","Norway (NO)","10562.94","10703.42"
"04/08/2024 03:00 - 04/08/2024 04:00","Norway (NO)","10389.89","10379.22"
"04/08/2024 04:00 - 04/08/2024 05:00","Norway (NO)","10424.12","10198.98"
"04/08/2024 05:00 - 04/08/2024 06:00","Norway (NO)","10314.78","10206.89"
"04/08/2024 06:00 - 04/08/2024 07:00","Norway (NO)","10186.26","10244.44"
"04/08/2024 07:00 - 04/08/2024 08:00","Norway (NO)","10334.97","10265.38"
"04/08/2024 08:00 - 04/08/2024 09:00","Norway (NO)","10666.45","10525.53"
"04/08/2024 09:00 - 04/08/2024 10:00","Norway (NO)","11164.90","10805.57"
"04/08/2024 10:00 - 04/08/2024 11:00","Norway (NO)","11344.27","11293.12"
"04/08/2024 11:00 - 04/08/2024 12:00","Norway (NO)","11709.94","11448.04"
"04/08/2024 12:00 - 04/08/2024 13:00","Norway (NO)","11758.27","11670.30"
"04/08/2024 13:00 - 04/08/2024 14:00","Norway (NO)","11771.80","11697.04"
"04/08/2024 14:00 - 04/08/2024 15:00","Norway (NO)","11621.17","11800.78"
"04/08/2024 15:00 - 04/08/2024 16:00","Norway (NO)","11493.30","11607.53"
"04/08/2024 16:00 - 04/08/2024 17:00","Norway (NO)","11628.30","11508.68"
"04/08/2024 17:00 - 04/08/2024 18:00","Norway (NO)","11830.56","11650.88"
"04/08/2024 18:00 - 04/08/2024 19:00","Norway (NO)","12109.03","11837.43"
"04/08/2024 19:00 - 04/08/2024 20:00","Norway (NO)","12067.27","12118.23"
"04/08/2024 20:00 - 04/08/2024 21:00","Norway (NO)","12075.02","12094.56"
"04/08/2024 21:00 - 04/08/2024 22:00","Norway (NO)","12053.88","11907.96"
"04/08/2024 22:00 - 04/08/2024 23:00","Norway (NO)","11876.63","11852.72"
"04/08/2024 23:00 - 05/08/2024 00:00","Norway (NO)","11660.43","11524.72"
"05/08/2024 00:00 - 05/08/2024 01:00","Norway (NO)","11301.77","11304.33"
"05/08/2024 01:00 - 05/08/2024 02:00","Norway (NO)","11084.45","11182.83"
"05/08/2024 02:00 - 05/08/2024 03:00","Norway (NO)","10874.93","11012.98"
"05/08/2024 03:00 - 05/08/2024 04:00","Norway (NO)","10769.61","10738.64"
"05/08/2024 04:00 - 05/08/2024 05:00","Norway (NO)","10796.24","10711.76"
"05/08/2024 05:00 - 05/08/2024 06:00","Norway (NO)","11020.96","10828.07"
"05/08/2024 06:00 - 05/08/2024 07:00","Norway (NO)","11653.99","11497.80"
"05/08/2024 07:00 - 05/08/2024 08:00","Norway (NO)","12475.00","12305.76"
"05/08/2024 08:00 - 05/08/2024 09:00","Norway (NO)","12728.14","12761.63"
"05/08/2024 09:00 - 05/08/2024 10:00","Norway (NO)","12851.77","12789.57"
"05/08/2024 10:00 - 05/08/2024 11:00","Norway (NO)","12873.87","12765.98"
"05/08/2024 11:00 - 05/08/2024 12:00","Norway (NO)","12790.86","12708.93"
"05/08/2024 12:00 - 05/08/2024 13:00","Norway (NO)","12665.00","12689.86"
"05/08/2024 13:00 - 05/08/2024 14:00","Norway (NO)","12620.67","12558.16"
"05/08/2024 14:00 - 05/08/2024 15:00","Norway (NO)","12759.69","12484.08"
"05/08/2024 15:00 - 05/08/2024 16:00","Norway (NO)","12629.56","12687.61"
"05/08/2024 16:00 - 05/08/2024 17:00","Norway (NO)","12935.04","12674.03"
"05/08/2024 17:00 - 05/08/2024 18:00","Norway (NO)","12883.36","12747.81"
"05/08/2024 18:00 - 05/08/2024 19:00","Norway (NO)","12780.75","12704.85"
"05/08/2024 19:00 - 05/08/2024 20:00","Norway (NO)","12658.59","12723.42"
"05/08/2024 20:00 - 05/08/2024 21:00","Norway (NO)","12537.49","12496.67"
"05/08/2024 21:00 - 05/08/2024 22:00","Norway (NO)","12506.92","12402.37"
"05/08/2024 22:00 - 05/08/2024 23:00","Norway (NO)","12135.36","12302.25"
"05/08/2024 23:00 - 06/08/2024 00:00","Norway (NO)","11704.08","11928.53"
"06/08/2024 00:00 - 06/08/2024 01:00","Norway (NO)","11305.97","11236.37"
"06/08/2024 01:00 - 06/08/2024 02:00","Norway (NO)","11089.17","11136.71"
"06/08/2024 02:00 - 06/08/2024 03:00","Norway (NO)","10871.26","10942.63"
"06/08/2024 03:00 - 06/08/2024 04:00","Norway (NO)","10788.95","10679.94"
"06/08/2024 04:00 - 06/08/2024 05:00","Norway (NO)","10781.63","10745.37"
"06/08/2024 05:00 - 06/08/2024 06:00","Norway (NO)","10834.03","10821.65"
"06/08/2024 06:00 - 06/08/2024 07:00","Norway (NO)","11279.47","11319.10"
"06/08/2024 07:00 - 06/08/2024 08:00","Norway (NO)","11946.97","11922.76"
"06/08/2024 08:00 - 06/08/2024 09:00","Norway (NO)","12493.40","12270.97"
"06/08/2024 09:00 - 06/08/2024 10:00","Norway (NO)","12862.07","12512.07"
"06/08/2024 10:00 - 06/08/2024 11:00","Norway (NO)","12815.29","12758.02"
"06/08/2024 11:00 - 06/08/2024 12:00","Norway (NO)","12742.77","12710.92"
"06/08/2024 12:00 - 06/08/2024 13:00","Norway (NO)","12922.47","12621.97"
"06/08/2024 13:00 - 06/08/2024 14:00","Norway (NO)","12957.17","12754.17"
"06/08/2024 14:00 - 06/08/2024 15:00","Norway (NO)","12841.43","12784.82"
"06/08/2024 15:00 - 06/08/2024 16:00","Norway (NO)","13069.48","12747.30"
"06/08/2024 16:00 - 06/08/2024 17:00","Norway (NO)","13425.55","12985.05"
"06/08/2024 17:00 - 06/08/2024 18:00","Norway (NO)","13179.64","13136.21"
"06/08/2024 18:00 - 06/08/2024 19:00","Norway (NO)","12964.76","13025.15"
"06/08/2024 19:00 - 06/08/2024 20:00","Norway (NO)","12799.30","12753.36"
"06/08/2024 20:00 - 06/08/2024 21:00","Norway (NO)","12922.54","12664.17"
"06/08/2024 21:00 - 06/08/2024 22:00","Norway (NO)","12758.45","12642.57"
"06/08/2024 22:00 - 06/08/2024 23:00","Norway (NO)","12456.77","12393.73"
"06/08/2024 23:00 - 07/08/2024 00:00","Norway (NO)","11892.63","12032.99"
"07/08/2024 00:00 - 07/08/2024 01:00","Norway (NO)","11611.40","11371.62"
"07/08/2024 01:00 - 07/08/2024 02:00","Norway (NO)","11176.60","11305.88"
"07/08/2024 02:00 - 07/08/2024 03:00","Norway (NO)","10856.61","11045.09"
"07/08/2024 03:00 - 07/08/2024 04:00","Norway (NO)","10771.07","10683.06"
"07/08/2024 04:00 - 07/08/2024 05:00","Norway (NO)","10571.39","10687.83"
"07/08/2024 05:00 - 07/08/2024 06:00","Norway (NO)","10632.78","10612.71"
"07/08/2024 06:00 - 07/08/2024 07:00","Norway (NO)","11383.76","11158.92"
"07/08/2024 07:00 - 07/08/2024 08:00","Norway (NO)","12246.42","11813.84"
"07/08/2024 08:00 - 07/08/2024 09:00","Norway (NO)","12594.75","12410.94"
"07/08/2024 09:00 - 07/08/2024 10:00","Norway (NO)","13161.49","12688.72"
"07/08/2024 10:00 - 07/08/2024 11:00","Norway (NO)","13296.57","13062.43"
"07/08/2024 11:00 - 07/08/2024 12:00","Norway (NO)","13087.22","13114.96"
"07/08/2024 12:00 - 07/08/2024 13:00","Norway (NO)","12872.38","12943.44"
"07/08/2024 13:00 - 07/08/2024 14:00","Norway (NO)","12935.41","12784.82"
"07/08/2024 14:00 - 07/08/2024 15:00","Norway (NO)","13028.22","12885.16"
"07/08/2024 15:00 - 07/08/2024 16:00","Norway (NO)","13020.11","13005.38"
"07/08/2024 16:00 - 07/08/2024 17:00","Norway (NO)","13280.89","13017.74"
"07/08/2024 17:00 - 07/08/2024 18:00","Norway (NO)","12901.96","13126.88"
"07/08/2024 18:00 - 07/08/2024 19:00","Norway (NO)","12698.50","12774.68"
"07/08/2024 19:00 - 07/08/2024 20:00","Norway (NO)","12485.29","12596.85"
"07/08/2024 20:00 - 07/08/2024 21:00","Norway (NO)","12285.16","12463.79"
"07/08/2024 21:00 - 07/08/2024 22:00","Norway (NO)","12558.07","12156.84"
"07/08/2024 22:00 - 07/08/2024 23:00","Norway (NO)","12648.31","12433.56"
"07/08/2024 23:00 - 08/08/2024 00:00","Norway (NO)","12218.37","12145.89"
"08/08/2024 00:00 - 08/08/2024 01:00","Norway (NO)","11678.97","11645.36"
"08/08/2024 01:00 - 08/08/2024 02:00","Norway (NO)","11176.26","11551.24"
"08/08/2024 02:00 - 08/08/2024 03:00","Norway (NO)","11110.00","11138.16"
"08/08/2024 03:00 - 08/08/2024 04:00","Norway (NO)","10877.62","10862.99"
"08/08/2024 04:00 - 08/08/2024 05:00","Norway (NO)","10910.92","10681.79"
"08/08/2024 05:00 - 08/08/2024 06:00","Norway (NO)","11000.91","10918.02"
"08/08/2024 06:00 - 08/08/2024 07:00","Norway (NO)","11670.33","11503.42"
"08/08/2024 07:00 - 08/08/2024 08:00","Norway (NO)","12592.02","12299.14"
"08/08/2024 08:00 - 08/08/2024 09:00","Norway (NO)","12962.57","12789.80"
"08/08/2024 09:00 - 08/08/2024 10:00","Norway (NO)","13115.14","12962.06"
"08/08/2024 10:00 - 08/08/2024 11:00","Norway (NO)","12999.63","13189.30"
"08/08/2024 11:00 - 08/08/2024 12:00","Norway (NO)","12751.31","12880.89"
"08/08/2024 12:00 - 08/08/2024 13:00","Norway (NO)","12896.48","12612.43"
"08/08/2024 13:00 - 08/08/2024 14:00","Norway (NO)","12804.53","12832.00"
"08/08/2024 14:00 - 08/08/2024 15:00","Norway (NO)","12748.96","12788.60"
"08/08/2024 15:00 - 08/08/2024 16:00","Norway (NO)","12748.66","12699.16"
"08/08/2024 16:00 - 08/08/2024 17:00","Norway (NO)","12998.97","12759.24"
"08/08/2024 17:00 - 08/08/2024 18:00","Norway (NO)","12676.86","12817.02"
"08/08/2024 18:00 - 08/08/2024 19:00","Norway (NO)","12659.15","12569.35"
"08/08/2024 19:00 - 08/08/2024 20:00","Norway (NO)","12869.53","12593.59"
"08/08/2024 20:00 - 08/08/2024 21:00","Norway (NO)","13024.18","12726.90"
"08/08/2024 21:00 - 08/08/2024 22:00","Norway (NO)","12807.14","12773.87"
"08/08/2024 22:00 - 08/08/2024 23:00","Norway (NO)","12496.12","12578.92"
"08/08/2024 23:00 - 09/08/2024 00:00","Norway (NO)","12352.77","12204.32"
"09/08/2024 00:00 - 09/08/2024 01:00","Norway (NO)","11629.26","11809.93"
"09/08/2024 01:00 - 09/08/2024 02:00","Norway (NO)","11154.07","11565.89"
"09/08/2024 02:00 - 09/08/2024 03:00","Norway (NO)","10989.86","11164.60"
"09/08/2024 03:00 - 09/08/2024 04:00","Norway (NO)","10708.22","10813.41"
"09/08/2024 04:00 - 09/08/2024 05:00","Norway (NO)","10707.62","10719.12"
"09/08/2024 05:00 - 09/08/2024 06:00","Norway (NO)","11028.83","10772.13"
"09/08/2024 06:00 - 09/08/2024 07:00","Norway (NO)","11626.32","11514.57"
"09/08/2024 07:00 - 09/08/2024 08:00","Norway (NO)","12477.00","12241.80"
"09/08/2024 08:00 - 09/08/2024 09:00","Norway (NO)","13066.01","12780.05"
"09/08/2024 09:00 - 09/08/2024 10:00","Norway (NO)","12981.17","13123.29"
"09/08/2024 10:00 - 09/08/2024 11:00","Norway (NO)","13262.85","13037.04"
"09/08/2024 11:00 - 09/08/2024 12:00","Norway (NO)","13316.38","13136.77"
"09/08/2024 12:00 - 09/08/2024 13:00","Norway (NO)","13126.38","13245.32"
"09/08/2024 13:00 - 09/08/2024 14:00","Norway (NO)","13338.96","13168.09"
"09/08/2024 14:00 - 09/08/2024 15:00","Norway (NO)","13097.88","13146.49"
"09/08/2024 15:00 - 09/08/2024 16:00","Norway (NO)","12666.76","12981.42"
"09/08/2024 16:00 - 09/08/2024 17:00","Norway (NO)","12612.58","12629.20"
"09/08/2024 17:00 - 09/08/2024 18:00","Norway (NO)","12387.44","12491.57"
"09/08/2024 18:00 - 09/08/2024 19:00","Norway (NO)","12742.14","12287.91"
"09/08/2024 19:00 - 09/08/2024 20:00","Norway (NO)","12806.83","12691.59"
"09/08/2024 20:00 - 09/08/2024 21:00","Norway (NO)","12525.80","12634.69"
"09/08/2024 21:00 - 09/08/2024 22:00","Norway (NO)","12429.76","12319.50"
"09/08/2024 22:00 - 09/08/2024 23:00","Norway (NO)","12199.49","12181.79"
"09/08/2024 23:00 - 10/08/2024 00:00","Norway (NO)","11487.32","11813.86"
"10/08/2024 00:00 - 10/08/2024 01:00","Norway (NO)","11195.16","11081.97"
"10/08/2024 01:00 - 10/08/2024 02:00","Norway (NO)","11082.25","10997.61"
"10/08/2024 02:00 - 10/08/2024 03:00","Norway (NO)","10773.40","10874.39"
"10/08/2024 03:00 - 10/08/2024 04:00","Norway (NO)","10554.06","10606.75"
"10/08/2024 04:00 - 10/08/2024 05:00","Norway (NO)","10323.30","10442.30"
"10/08/2024 05:00 - 10/08/2024 06:00","Norway (NO)","10212.79","10288.26"
"10/08/2024 06:00 - 10/08/2024 07:00","Norway (NO)","10241.49","10348.86"
"10/08/2024 07:00 - 10/08/2024 08:00","Norway (NO)","10738.33","10494.39"
"10/08/2024 08:00 - 10/08/2024 09:00","Norway (NO)","11124.13","11117.11"
"10/08/2024 09:00 - 10/08/2024 10:00","Norway (NO)","11599.67","11493.42"
"10/08/2024 10:00 - 10/08/2024 11:00","Norway (NO)","12021.58","11839.93"
"10/08/2024 11:00 - 10/08/2024 12:00","Norway (NO)","12257.43","12036.33"
"10/08/2024 12:00 - 10/08/2024 13:00","Norway (NO)","12287.53","12208.92"
"10/08/2024 13:00 - 10/08/2024 14:00","Norway (NO)","12319.21","12157.14"
"10/08/2024 14:00 - 10/08/2024 15:00","Norway (NO)","12174.93","12208.26"
"10/08/2024 15:00 - 10/08/2024 16:00","Norway (NO)","11997.72","12060.15"
"10/08/2024 16:00 - 10/08/2024 17:00","Norway (NO)","11899.82","11977.87"
"10/08/2024 17:00 - 10/08/2024 18:00","Norway (NO)","11781.10","11997.07"
"10/08/2024 18:00 - 10/08/2024 19:00","Norway (NO)","11773.27","12060.49"
