"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"04/01/2024 06:45 - 04/01/2024 07:00","Finland (FI)","14611.00","14595.20"
"04/01/2024 07:00 - 04/01/2024 07:15","Finland (FI)","14651.00","14676.30"
"04/01/2024 07:15 - 04/01/2024 07:30","Finland (FI)","14823.00","14727.50"
"04/01/2024 07:30 - 04/01/2024 07:45","Finland (FI)","14857.00","14759.10"
"04/01/2024 07:45 - 04/01/2024 08:00","Finland (FI)","14813.00","14773.70"
"04/01/2024 08:00 - 04/01/2024 08:15","Finland (FI)","14734.00","14761.90"
"04/01/2024 08:15 - 04/01/2024 08:30","Finland (FI)","14780.00","14758.60"
"04/01/2024 08:30 - 04/01/2024 08:45","Finland (FI)","14756.00","14758.90"
"04/01/2024 08:45 - 04/01/2024 09:00","Finland (FI)","14699.00","14747.50"
"04/01/2024 09:00 - 04/01/2024 09:15","Finland (FI)","14715.00","14721.70"
"04/01/2024 09:15 - 04/01/2024 09:30","Finland (FI)","14749.00","14707.70"
"04/01/2024 09:30 - 04/01/2024 09:45","Finland (FI)","14789.00","14701.20"
"04/01/2024 09:45 - 04/01/2024 10:00","Finland (FI)","14811.00","14693.50"
"04/01/2024 10:00 - 04/01/2024 10:15","Finland (FI)","14875.00","14685.00"
"04/01/2024 10:15 - 04/01/2024 10:30","Finland (FI)","14818.00","14683.30"
"04/01/2024 10:30 - 04/01/2024 10:45","Finland (FI)","14759.00","14684.50"
"04/01/2024 10:45 - 04/01/2024 11:00","Finland (FI)","14759.00","14696.50"
"04/01/2024 11:00 - 04/01/2024 11:15","Finland (FI)","14865.00","14727.30"
"04/01/2024 11:15 - 04/01/2024 11:30","Finland (FI)","14841.00","14737.20"
"04/01/2024 11:30 - 04/01/2024 11:45","Finland (FI)","14782.00","14735.90"
"04/01/2024 11:45 - 04/01/2024 12:00","Finland (FI)","14729.00","14724.50"
"04/01/2024 12:00 - 04/01/2024 12:15","Finland (FI)","14630.00","14693.70"
"04/01/2024 12:15 - 04/01/2024 12:30","Finland (FI)","14654.00","14679.20"
"04/01/2024 12:30 - 04/01/2024 12:45","Finland (FI)","14620.00","14675.20"
"04/01/2024 12:45 - 04/01/2024 13:00","Finland (FI)","14532.00","14668.80"
"04/01/2024 13:00 - 04/01/2024 13:15","Finland (FI)","14493.00","14659.10"
"04/01/2024 13:15 - 04/01/2024 13:30","Finland (FI)","14495.00","14662.60"
"04/01/2024 13:30 - 04/01/2024 13:45","Finland (FI)","14452.00","14674.50"
"04/01/2024 13:45 - 04/01/2024 14:00","Finland (FI)","14537.00","14697.30"
"04/01/2024 14:00 - 04/01/2024 14:15","Finland (FI)","14535.00","14737.20"
"04/01/2024 14:15 - 04/01/2024 14:30","Finland (FI)","14563.00","14767.40"
"04/01/2024 14:30 - 04/01/2024 14:45","Finland (FI)","14557.00","14791.50"
"04/01/2024 14:45 - 04/01/2024 15:00","Finland (FI)","14552.00","14821.80"
"04/01/2024 15:00 - 04/01/2024 15:15","Finland (FI)","14591.00","14860.80"
"04/01/2024 15:15 - 04/01/2024 15:30","Finland (FI)","14601.00","14886.10"
"04/01/2024 15:30 - 04/01/2024 15:45","Finland (FI)","14642.00","14902.30"
"04/01/2024 15:45 - 04/01/2024 16:00","Finland (FI)","14673.00","14913.20"
"04/01/2024 16:00 - 04/01/2024 16:15","Finland (FI)","14722.00","14916.00"
"04/01/2024 16:15 - 04/01/2024 16:30","Finland (FI)","14609.00","14918.10"
"04/01/2024 16:30 - 04/01/2024 16:45","Finland (FI)","14701.00","14885.60"
"04/01/2024 16:45 - 04/01/2024 17:00","Finland (FI)","14662.00","14877.30"
"04/01/2024 17:00 - 04/01/2024 17:15","Finland (FI)","14731.00","14859.40"
"04/01/2024 17:15 - 04/01/2024 17:30","Finland (FI)","14623.00","14849.00"
"04/01/2024 17:30 - 04/01/2024 17:45","Finland (FI)","14614.00","14840.20"
"04/01/2024 17:45 - 04/01/2024 18:00","Finland (FI)","14663.00","14839.90"
"04/01/2024 18:00 - 04/01/2024 18:15","Finland (FI)","14688.00","14857.60"
"04/01/2024 18:15 - 04/01/2024 18:30","Finland (FI)","14577.00","14848.40"
"04/01/2024 18:30 - 04/01/2024 18:45","Finland (FI)","14565.00","14820.90"
"04/01/2024 18:45 - 04/01/2024 19:00","Finland (FI)","14524.00","14785.00"
"04/01/2024 19:00 - 04/01/2024 19:15","Finland (FI)","14607.00","14736.90"
"04/01/2024 19:15 - 04/01/2024 19:30","Finland (FI)","14522.00","14682.20"
"04/01/2024 19:30 - 04/01/2024 19:45","Finland (FI)","14552.00","14628.80"
"04/01/2024 19:45 - 04/01/2024 20:00","Finland (FI)","14452.00","14539.60"
"04/01/2024 20:00 - 04/01/2024 20:15","Finland (FI)","14395.00","14388.50"
"04/01/2024 20:15 - 04/01/2024 20:30","Finland (FI)","14311.00","14317.40"
"04/01/2024 20:30 - 04/01/2024 20:45","Finland (FI)","14238.00","14289.00"
"04/01/2024 20:45 - 04/01/2024 21:00","Finland (FI)","14152.00","14310.60"
"04/01/2024 21:00 - 04/01/2024 21:15","Finland (FI)","14285.00","14422.90"
"04/01/2024 21:15 - 04/01/2024 21:30","Finland (FI)","14366.00","14455.40"
"04/01/2024 21:30 - 04/01/2024 21:45","Finland (FI)","14473.00","14440.50"
"04/01/2024 21:45 - 04/01/2024 22:00","Finland (FI)","14428.00","14418.90"
"04/01/2024 22:00 - 04/01/2024 22:15","Finland (FI)","14447.00","14378.40"
"04/01/2024 22:15 - 04/01/2024 22:30","Finland (FI)","14291.00","14327.10"
"04/01/2024 22:30 - 04/01/2024 22:45","Finland (FI)","14149.00","14272.60"
"04/01/2024 22:45 - 04/01/2024 23:00","Finland (FI)","14131.00","14176.10"
"04/01/2024 23:00 - 04/01/2024 23:15","Finland (FI)","14117.00","14010.40"
"04/01/2024 23:15 - 04/01/2024 23:30","Finland (FI)","14110.00","13922.90"
"04/01/2024 23:30 - 04/01/2024 23:45","Finland (FI)","13957.00","13886.20"
"04/01/2024 23:45 - 05/01/2024 00:00","Finland (FI)","13877.00","13863.20"
"05/01/2024 00:00 - 05/01/2024 00:15","Finland (FI)","13777.00","13606.00"
"05/01/2024 00:15 - 05/01/2024 00:30","Finland (FI)","13698.00","13599.60"
"05/01/2024 00:30 - 05/01/2024 00:45","Finland (FI)","13612.00","13589.20"
"05/01/2024 00:45 - 05/01/2024 01:00","Finland (FI)","13482.00","13564.80"
"05/01/2024 01:00 - 05/01/2024 01:15","Finland (FI)","13513.00","13518.70"
"05/01/2024 01:15 - 05/01/2024 01:30","Finland (FI)","13575.00","13491.50"
"05/01/2024 01:30 - 05/01/2024 01:45","Finland (FI)","13545.00","13476.70"
"05/01/2024 01:45 - 05/01/2024 02:00","Finland (FI)","13487.00","13459.60"
"05/01/2024 02:00 - 05/01/2024 02:15","Finland (FI)","13468.00","13439.40"
"05/01/2024 02:15 - 05/01/2024 02:30","Finland (FI)","13542.00","13434.10"
"05/01/2024 02:30 - 05/01/2024 02:45","Finland (FI)","13565.00","13441.90"
"05/01/2024 02:45 - 05/01/2024 03:00","Finland (FI)","13565.00","13452.00"
"05/01/2024 03:00 - 05/01/2024 03:15","Finland (FI)","13549.00","13461.10"
"05/01/2024 03:15 - 05/01/2024 03:30","Finland (FI)","13555.00","13493.70"
"05/01/2024 03:30 - 05/01/2024 03:45","Finland (FI)","13674.00","13545.40"
"05/01/2024 03:45 - 05/01/2024 04:00","Finland (FI)","13672.00","13609.40"
"05/01/2024 04:00 - 05/01/2024 04:15","Finland (FI)","13788.00","13686.80"
"05/01/2024 04:15 - 05/01/2024 04:30","Finland (FI)","13768.00","13780.10"
"05/01/2024 04:30 - 05/01/2024 04:45","Finland (FI)","13831.00","13867.70"
"05/01/2024 04:45 - 05/01/2024 05:00","Finland (FI)","13925.00","14005.60"
"05/01/2024 05:00 - 05/01/2024 05:15","Finland (FI)","13943.00","14205.80"
"05/01/2024 05:15 - 05/01/2024 05:30","Finland (FI)","14017.00","14342.80"
"05/01/2024 05:30 - 05/01/2024 05:45","Finland (FI)","13974.00","14443.40"
"05/01/2024 05:45 - 05/01/2024 06:00","Finland (FI)","13942.00","14526.20"
"05/01/2024 06:00 - 05/01/2024 06:15","Finland (FI)","13805.00","14574.10"
"05/01/2024 06:15 - 05/01/2024 06:30","Finland (FI)","13964.00","14637.30"
"05/01/2024 06:30 - 05/01/2024 06:45","Finland (FI)","14039.00","14703.80"
"05/01/2024 06:45 - 05/01/2024 07:00","Finland (FI)","14062.00","14771.20"
"05/01/2024 07:00 - 05/01/2024 07:15","Finland (FI)","14069.00","14850.30"
"05/01/2024 07:15 - 05/01/2024 07:30","Finland (FI)","14039.00","14900.50"
"05/01/2024 07:30 - 05/01/2024 07:45","Finland (FI)","14081.00","14931.80"
"05/01/2024 07:45 - 05/01/2024 08:00","Finland (FI)","14133.00","14944.60"
"05/01/2024 08:00 - 05/01/2024 08:15","Finland (FI)","14088.00","14929.10"
"05/01/2024 08:15 - 05/01/2024 08:30","Finland (FI)","14057.00","14924.20"
"05/01/2024 08:30 - 05/01/2024 08:45","Finland (FI)","14066.00","14925.80"
"05/01/2024 08:45 - 05/01/2024 09:00","Finland (FI)","14046.00","14911.70"
"05/01/2024 09:00 - 05/01/2024 09:15","Finland (FI)","14040.00","14875.50"
"05/01/2024 09:15 - 05/01/2024 09:30","Finland (FI)","14043.00","14865.70"
"05/01/2024 09:30 - 05/01/2024 09:45","Finland (FI)","14076.00","14869.80"
"05/01/2024 09:45 - 05/01/2024 10:00","Finland (FI)","14078.00","14889.40"
"05/01/2024 10:00 - 05/01/2024 10:15","Finland (FI)","14089.00","14938.00"
"05/01/2024 10:15 - 05/01/2024 10:30","Finland (FI)","14001.00","14960.20"
"05/01/2024 10:30 - 05/01/2024 10:45","Finland (FI)","13883.00","14966.60"
"05/01/2024 10:45 - 05/01/2024 11:00","Finland (FI)","13961.00","14970.30"
"05/01/2024 11:00 - 05/01/2024 11:15","Finland (FI)","14122.00","14967.20"
"05/01/2024 11:15 - 05/01/2024 11:30","Finland (FI)","14162.00","14960.50"
"05/01/2024 11:30 - 05/01/2024 11:45","Finland (FI)","14124.00","14951.80"
"05/01/2024 11:45 - 05/01/2024 12:00","Finland (FI)","14124.00","14931.50"
"05/01/2024 12:00 - 05/01/2024 12:15","Finland (FI)","14067.00","14893.40"
"05/01/2024 12:15 - 05/01/2024 12:30","Finland (FI)","14035.00","14872.20"
"05/01/2024 12:30 - 05/01/2024 12:45","Finland (FI)","14000.00","14861.90"
"05/01/2024 12:45 - 05/01/2024 13:00","Finland (FI)","13961.00","14852.00"
"05/01/2024 13:00 - 05/01/2024 13:15","Finland (FI)","13934.00","14843.20"
"05/01/2024 13:15 - 05/01/2024 13:30","Finland (FI)","13915.00","14842.90"
"05/01/2024 13:30 - 05/01/2024 13:45","Finland (FI)","13886.00","14849.00"
"05/01/2024 13:45 - 05/01/2024 14:00","Finland (FI)","13898.00","14862.30"
"05/01/2024 14:00 - 05/01/2024 14:15","Finland (FI)","13828.00","14884.80"
"05/01/2024 14:15 - 05/01/2024 14:30","Finland (FI)","13933.00","14907.10"
"05/01/2024 14:30 - 05/01/2024 14:45","Finland (FI)","13985.00","14927.30"
"05/01/2024 14:45 - 05/01/2024 15:00","Finland (FI)","14045.00","14961.90"
"05/01/2024 15:00 - 05/01/2024 15:15","Finland (FI)","14002.00","15020.40"
"05/01/2024 15:15 - 05/01/2024 15:30","Finland (FI)","14081.00","15047.70"
"05/01/2024 15:30 - 05/01/2024 15:45","Finland (FI)","14024.00","15056.40"
"05/01/2024 15:45 - 05/01/2024 16:00","Finland (FI)","14005.00","15051.20"
"05/01/2024 16:00 - 05/01/2024 16:15","Finland (FI)","13994.00","15022.00"
"05/01/2024 16:15 - 05/01/2024 16:30","Finland (FI)","13907.00","15004.80"
"05/01/2024 16:30 - 05/01/2024 16:45","Finland (FI)","13901.00","14947.60"
"05/01/2024 16:45 - 05/01/2024 17:00","Finland (FI)","13801.00","14930.60"
"05/01/2024 17:00 - 05/01/2024 17:15","Finland (FI)","13714.00","14904.00"
"05/01/2024 17:15 - 05/01/2024 17:30","Finland (FI)","13714.00","14889.30"
"05/01/2024 17:30 - 05/01/2024 17:45","Finland (FI)","13712.00","14878.30"
"05/01/2024 17:45 - 05/01/2024 18:00","Finland (FI)","13698.00","14881.80"
"05/01/2024 18:00 - 05/01/2024 18:15","Finland (FI)","13623.00","14913.10"
"05/01/2024 18:15 - 05/01/2024 18:30","Finland (FI)","13687.00","14908.20"
"05/01/2024 18:30 - 05/01/2024 18:45","Finland (FI)","13663.00","14879.80"
"05/01/2024 18:45 - 05/01/2024 19:00","Finland (FI)","13543.00","14841.40"
"05/01/2024 19:00 - 05/01/2024 19:15","Finland (FI)","13456.00","14787.10"
"05/01/2024 19:15 - 05/01/2024 19:30","Finland (FI)","13405.00","14726.90"
"05/01/2024 19:30 - 05/01/2024 19:45","Finland (FI)","13336.00","14668.30"
"05/01/2024 19:45 - 05/01/2024 20:00","Finland (FI)","13358.00","14571.30"
"05/01/2024 20:00 - 05/01/2024 20:15","Finland (FI)","13260.00","14408.40"
"05/01/2024 20:15 - 05/01/2024 20:30","Finland (FI)","13263.00","14329.60"
"05/01/2024 20:30 - 05/01/2024 20:45","Finland (FI)","13125.00","14295.00"
"05/01/2024 20:45 - 05/01/2024 21:00","Finland (FI)","13000.00","14314.80"
"05/01/2024 21:00 - 05/01/2024 21:15","Finland (FI)","13213.00","14434.40"
"05/01/2024 21:15 - 05/01/2024 21:30","Finland (FI)","13338.00","14462.20"
"05/01/2024 21:30 - 05/01/2024 21:45","Finland (FI)","13403.00","14436.40"
"05/01/2024 21:45 - 05/01/2024 22:00","Finland (FI)","13417.00","14395.10"
"05/01/2024 22:00 - 05/01/2024 22:15","Finland (FI)","13481.00","14318.70"
"05/01/2024 22:15 - 05/01/2024 22:30","Finland (FI)","13479.00","14247.40"
"05/01/2024 22:30 - 05/01/2024 22:45","Finland (FI)","13371.00","14182.10"
"05/01/2024 22:45 - 05/01/2024 23:00","Finland (FI)","13256.00","14078.90"
"05/01/2024 23:00 - 05/01/2024 23:15","Finland (FI)","13212.00","13914.60"
"05/01/2024 23:15 - 05/01/2024 23:30","Finland (FI)","13229.00","13825.40"
"05/01/2024 23:30 - 05/01/2024 23:45","Finland (FI)","13254.00","13785.80"
"05/01/2024 23:45 - 06/01/2024 00:00","Finland (FI)","13168.00","13761.80"
"06/01/2024 00:00 - 06/01/2024 00:15","Finland (FI)","13156.00","12740.20"
"06/01/2024 00:15 - 06/01/2024 00:30","Finland (FI)","13101.00","12733.90"
"06/01/2024 00:30 - 06/01/2024 00:45","Finland (FI)","13034.00","12723.20"
"06/01/2024 00:45 - 06/01/2024 01:00","Finland (FI)","13026.00","12700.20"
"06/01/2024 01:00 - 06/01/2024 01:15","Finland (FI)","12969.00","12658.80"
"06/01/2024 01:15 - 06/01/2024 01:30","Finland (FI)","12965.00","12631.20"
"06/01/2024 01:30 - 06/01/2024 01:45","Finland (FI)","12885.00","12614.00"
"06/01/2024 01:45 - 06/01/2024 02:00","Finland (FI)","12882.00","12588.60"
"06/01/2024 02:00 - 06/01/2024 02:15","Finland (FI)","12831.00","12549.20"
"06/01/2024 02:15 - 06/01/2024 02:30","Finland (FI)","12817.00","12537.80"
"06/01/2024 02:30 - 06/01/2024 02:45","Finland (FI)","12796.00","12543.70"
"06/01/2024 02:45 - 06/01/2024 03:00","Finland (FI)","12762.00","12568.10"
"06/01/2024 03:00 - 06/01/2024 03:15","Finland (FI)","12756.00","12622.60"
"06/01/2024 03:15 - 06/01/2024 03:30","Finland (FI)","12707.00","12659.70"
"06/01/2024 03:30 - 06/01/2024 03:45","Finland (FI)","12724.00","12691.20"
"06/01/2024 03:45 - 06/01/2024 04:00","Finland (FI)","12724.00","12717.40"
"06/01/2024 04:00 - 06/01/2024 04:15","Finland (FI)","12700.00","12726.50"
"06/01/2024 04:15 - 06/01/2024 04:30","Finland (FI)","12699.00","12765.10"
"06/01/2024 04:30 - 06/01/2024 04:45","Finland (FI)","12688.00","12864.10"
"06/01/2024 04:45 - 06/01/2024 05:00","Finland (FI)","12793.00","12944.50"
"06/01/2024 05:00 - 06/01/2024 05:15","Finland (FI)","12832.00","13072.00"
"06/01/2024 05:15 - 06/01/2024 05:30","Finland (FI)","12841.00","13153.00"
"06/01/2024 05:30 - 06/01/2024 05:45","Finland (FI)","12847.00","13209.80"
"06/01/2024 05:45 - 06/01/2024 06:00","Finland (FI)","12833.00","13247.50"
"06/01/2024 06:00 - 06/01/2024 06:15","Finland (FI)","12784.00","13246.50"
"06/01/2024 06:15 - 06/01/2024 06:30","Finland (FI)","12803.00","13279.70"
"06/01/2024 06:30 - 06/01/2024 06:45","Finland (FI)","12866.00","13329.20"
"06/01/2024 06:45 - 06/01/2024 07:00","Finland (FI)","12887.00","13393.90"
"06/01/2024 07:00 - 06/01/2024 07:15","Finland (FI)","12986.00","13491.20"
"06/01/2024 07:15 - 06/01/2024 07:30","Finland (FI)","12983.00","13552.60"
"06/01/2024 07:30 - 06/01/2024 07:45","Finland (FI)","13072.00","13594.10"
"06/01/2024 07:45 - 06/01/2024 08:00","Finland (FI)","13134.00","13620.00"
"06/01/2024 08:00 - 06/01/2024 08:15","Finland (FI)","13018.00","13616.40"
"06/01/2024 08:15 - 06/01/2024 08:30","Finland (FI)","13094.00","13634.70"
"06/01/2024 08:30 - 06/01/2024 08:45","Finland (FI)","13146.00","13664.70"
"06/01/2024 08:45 - 06/01/2024 09:00","Finland (FI)","13127.00","13696.00"
"06/01/2024 09:00 - 06/01/2024 09:15","Finland (FI)","13135.00","13733.40"
"06/01/2024 09:15 - 06/01/2024 09:30","Finland (FI)","13241.00","13767.50"
"06/01/2024 09:30 - 06/01/2024 09:45","Finland (FI)","13316.00","13799.00"
"06/01/2024 09:45 - 06/01/2024 10:00","Finland (FI)","13312.00","13834.90"
"06/01/2024 10:00 - 06/01/2024 10:15","Finland (FI)","13308.00","13878.10"
"06/01/2024 10:15 - 06/01/2024 10:30","Finland (FI)","13300.00","13909.80"
"06/01/2024 10:30 - 06/01/2024 10:45","Finland (FI)","13330.00","13933.50"
"06/01/2024 10:45 - 06/01/2024 11:00","Finland (FI)","13325.00","13954.30"
"06/01/2024 11:00 - 06/01/2024 11:15","Finland (FI)","13371.00","13971.70"
"06/01/2024 11:15 - 06/01/2024 11:30","Finland (FI)","13318.00","13983.20"
"06/01/2024 11:30 - 06/01/2024 11:45","Finland (FI)","13356.00","13991.30"
"06/01/2024 11:45 - 06/01/2024 12:00","Finland (FI)","13423.00","13988.30"
"06/01/2024 12:00 - 06/01/2024 12:15","Finland (FI)","13397.00","13967.80"
"06/01/2024 12:15 - 06/01/2024 12:30","Finland (FI)","13336.00","13963.10"
"06/01/2024 12:30 - 06/01/2024 12:45","Finland (FI)","13304.00","13969.30"
"06/01/2024 12:45 - 06/01/2024 13:00","Finland (FI)","13261.00","13972.70"
"06/01/2024 13:00 - 06/01/2024 13:15","Finland (FI)","13354.00","13971.30"
"06/01/2024 13:15 - 06/01/2024 13:30","Finland (FI)","13391.00","13986.70"
"06/01/2024 13:30 - 06/01/2024 13:45","Finland (FI)","13384.00","14013.50"
"06/01/2024 13:45 - 06/01/2024 14:00","Finland (FI)","13298.00","14051.60"
"06/01/2024 14:00 - 06/01/2024 14:15","Finland (FI)","13358.00","14106.40"
"06/01/2024 14:15 - 06/01/2024 14:30","Finland (FI)","13449.00","14156.60"
"06/01/2024 14:30 - 06/01/2024 14:45","Finland (FI)","13521.00","14202.30"
"06/01/2024 14:45 - 06/01/2024 15:00","Finland (FI)","13578.00","14264.20"
"06/01/2024 15:00 - 06/01/2024 15:15","Finland (FI)","13683.00","14352.30"
"06/01/2024 15:15 - 06/01/2024 15:30","Finland (FI)","13727.00","14405.70"
"06/01/2024 15:30 - 06/01/2024 15:45","Finland (FI)","13762.00","14437.60"
"06/01/2024 15:45 - 06/01/2024 16:00","Finland (FI)","13747.00","14455.80"
"06/01/2024 16:00 - 06/01/2024 16:15","Finland (FI)","13785.00","14451.00"
"06/01/2024 16:15 - 06/01/2024 16:30","Finland (FI)","13828.00","14453.00"
"06/01/2024 16:30 - 06/01/2024 16:45","Finland (FI)","13792.00","14423.70"
"06/01/2024 16:45 - 06/01/2024 17:00","Finland (FI)","13735.00","14415.30"
"06/01/2024 17:00 - 06/01/2024 17:15","Finland (FI)","13775.00","14391.00"
"06/01/2024 17:15 - 06/01/2024 17:30","Finland (FI)","13842.00","14382.10"
"06/01/2024 17:30 - 06/01/2024 17:45","Finland (FI)","13863.00","14378.50"
"06/01/2024 17:45 - 06/01/2024 18:00","Finland (FI)","13899.00","14389.60"
"06/01/2024 18:00 - 06/01/2024 18:15","Finland (FI)","13913.00","14430.00"
"06/01/2024 18:15 - 06/01/2024 18:30","Finland (FI)","13873.00","14431.20"
"06/01/2024 18:30 - 06/01/2024 18:45","Finland (FI)","13878.00","14407.30"
"06/01/2024 18:45 - 06/01/2024 19:00","Finland (FI)","13850.00","14370.50"
"06/01/2024 19:00 - 06/01/2024 19:15","Finland (FI)","13792.00","14313.00"
"06/01/2024 19:15 - 06/01/2024 19:30","Finland (FI)","13806.00","14254.10"
"06/01/2024 19:30 - 06/01/2024 19:45","Finland (FI)","13722.00","14199.90"
"06/01/2024 19:45 - 06/01/2024 20:00","Finland (FI)","13576.00","14106.80"
"06/01/2024 20:00 - 06/01/2024 20:15","Finland (FI)","13577.00","13947.00"
"06/01/2024 20:15 - 06/01/2024 20:30","Finland (FI)","13466.00","13875.30"
"06/01/2024 20:30 - 06/01/2024 20:45","Finland (FI)","13356.00","13850.30"
"06/01/2024 20:45 - 06/01/2024 21:00","Finland (FI)","13336.00","13882.70"
"06/01/2024 21:00 - 06/01/2024 21:15","Finland (FI)","13497.00","14019.10"
"06/01/2024 21:15 - 06/01/2024 21:30","Finland (FI)","13615.00","14062.40"
"06/01/2024 21:30 - 06/01/2024 21:45","Finland (FI)","13613.00","14050.30"
"06/01/2024 21:45 - 06/01/2024 22:00","Finland (FI)","13634.00","14028.70"
"06/01/2024 22:00 - 06/01/2024 22:15","Finland (FI)","13620.00","13982.70"
"06/01/2024 22:15 - 06/01/2024 22:30","Finland (FI)","13591.00","13926.10"
"06/01/2024 22:30 - 06/01/2024 22:45","Finland (FI)","13467.00","13866.60"
"06/01/2024 22:45 - 06/01/2024 23:00","Finland (FI)","13388.00","13759.30"
"06/01/2024 23:00 - 06/01/2024 23:15","Finland (FI)","13396.00","13574.20"
"06/01/2024 23:15 - 06/01/2024 23:30","Finland (FI)","13412.00","13476.80"
"06/01/2024 23:30 - 06/01/2024 23:45","Finland (FI)","13447.00","13436.00"
"06/01/2024 23:45 - 07/01/2024 00:00","Finland (FI)","13413.00","13410.40"
"07/01/2024 00:00 - 07/01/2024 00:15","Finland (FI)","13451.00","12890.50"
"07/01/2024 00:15 - 07/01/2024 00:30","Finland (FI)","13430.00","12880.30"
"07/01/2024 00:30 - 07/01/2024 00:45","Finland (FI)","13421.00","12863.30"
"07/01/2024 00:45 - 07/01/2024 01:00","Finland (FI)","13467.00","12825.70"
"07/01/2024 01:00 - 07/01/2024 01:15","Finland (FI)","13388.00","12756.90"
"07/01/2024 01:15 - 07/01/2024 01:30","Finland (FI)","13325.00","12712.70"
"07/01/2024 01:30 - 07/01/2024 01:45","Finland (FI)","13349.00","12683.20"
"07/01/2024 01:45 - 07/01/2024 02:00","Finland (FI)","13300.00","12652.60"
"07/01/2024 02:00 - 07/01/2024 02:15","Finland (FI)","13237.00","12623.20"
"07/01/2024 02:15 - 07/01/2024 02:30","Finland (FI)","13228.00","12601.70"
"07/01/2024 02:30 - 07/01/2024 02:45","Finland (FI)","13287.00","12586.40"
"07/01/2024 02:45 - 07/01/2024 03:00","Finland (FI)","13272.00","12577.80"
"07/01/2024 03:00 - 07/01/2024 03:15","Finland (FI)","13220.00","12578.20"
"07/01/2024 03:15 - 07/01/2024 03:30","Finland (FI)","13292.00","12578.10"
"07/01/2024 03:30 - 07/01/2024 03:45","Finland (FI)","13302.00","12579.60"
"07/01/2024 03:45 - 07/01/2024 04:00","Finland (FI)","13263.00","12583.40"
"07/01/2024 04:00 - 07/01/2024 04:15","Finland (FI)","13285.00","12587.50"
"07/01/2024 04:15 - 07/01/2024 04:30","Finland (FI)","13299.00","12599.20"
"07/01/2024 04:30 - 07/01/2024 04:45","Finland (FI)","13323.00","12581.90"
"07/01/2024 04:45 - 07/01/2024 05:00","Finland (FI)","13261.00","12611.20"
"07/01/2024 05:00 - 07/01/2024 05:15","Finland (FI)","13318.00","12660.80"
"07/01/2024 05:15 - 07/01/2024 05:30","Finland (FI)","13291.00","12690.50"
"07/01/2024 05:30 - 07/01/2024 05:45","Finland (FI)","13311.00","12711.30"
